InteractorA,InteractorB,Correlation,t-statistic,p-value,Bonferroni-adjusted p-value
AF000231_at,D78275_at,0.814143419265747,0.821963791116428,8.86506201780435e-10,0.0152393217445654
AF007875_at,D78275_at,0.860618829727173,0.869872097229948,8.5220719370227e-12,0.000146497109572152
D00763_at,D78275_at,0.802736341953278,0.810229567283115,2.2808908095584e-09,0.0392092337778047
D13636_at,D78275_at,0.815366744995117,0.823222763850468,7.98018096048736e-10,0.0137181832447961
D14658_at,D78275_at,0.82668548822403,0.834876556634229,2.90339086106428e-10,0.00499102063732071
D14710_at,D78275_at,0.80082643032074,0.808265801382706,2.65602584370583e-09,0.0456579235574699
D21262_at,D78275_at,0.838338017463684,0.846883980188511,9.47613099100408e-11,0.00162897686192753
D31763_at,D78275_at,0.830017924308777,0.838309447964588,2.12610373750977e-10,0.00365483950965739
D38552_at,D78275_at,0.855134010314941,0.864209620285829,1.5996759472614e-11,0.000274989350310229
D43951_at,D78275_at,0.834476709365845,0.842903941077715,1.38645095404399e-10,0.00238335300185177
D49489_at,D78275_at,0.827846646308899,0.836072623441831,2.60663934881222e-10,0.00448089541041163
D13641_at,D79986_at,0.819574356079102,0.827553821149303,5.52508039319832e-10,0.00949778778844834
D26068_at,D79986_at,0.849956214427948,0.858866244879585,2.83231216258173e-11,0.000486883410854233
D42063_at,D79986_at,0.898215055465698,0.908749986583533,4.75175454539567e-14,8.16841621897879e-07
D63881_at,D79986_at,0.80458265542984,0.812128191662965,1.96560057119655e-09,0.0337892949486491
D16532_at,D79994_at,0.873217225074768,0.882887455792392,1.80278014738633e-12,3.09903604120976e-05
D13641_at,D79996_at,0.82311338186264,0.831197688123059,4.02549327205293e-10,0.00691995014024638
D42087_at,D79996_at,0.846425235271454,0.855223530307723,4.13127310139316e-11,0.000710178900952485
D13633_at,D79997_at,0.817227005958557,0.825137442097832,6.79077682974594e-10,0.0116735599588811
D43642_at,D79999_at,0.835634529590607,0.844097245039221,1.23820509401185e-10,0.00212851368388733
AB000449_at,D80001_at,0.910157740116119,0.921123686005934,5.77315972805081e-15,9.92424400436676e-08
D13637_at,D80001_at,0.800754964351654,0.808192325363506,2.67111710527956e-09,0.045917347112761
D31886_at,D80001_at,0.878697633743286,0.888553152988151,8.70414851306123e-13,1.49627063450453e-05
D78275_at,D80001_at,0.82128232717514,0.82931227413617,4.74619010759625e-10,0.00815885077456535
AF000231_at,D80003_at,0.856739223003387,0.865866585711584,1.3340217819291e-11,0.000229322559822442
AF007875_at,D80003_at,0.805098533630371,0.812658730047089,1.88504190035133e-09,0.0324044659402798
D00763_at,D80003_at,0.850873649120331,0.859812867605841,2.56368259954343e-11,0.00044070514009853
D11094_at,D80003_at,0.799847304821014,0.807259168952566,2.86984636055365e-09,0.0493335658093672
D13370_at,D80003_at,0.833582103252411,0.841981987011835,1.51215040489205e-10,0.00259943432996224
D13636_at,D80003_at,0.805392801761627,0.812961369283998,1.84047532769682e-09,0.0316383524733119
D13641_at,D80003_at,0.825064599514008,0.833207105796215,3.37050831689112e-10,0.00579401030479865
D14658_at,D80003_at,0.820890784263611,0.828909139501937,4.91513052480741e-10,0.00844926469026852
D21262_at,D80003_at,0.887891292572021,0.898063022813226,2.36255459640233e-13,4.06130600794086e-06
D38048_at,D80003_at,0.819616377353668,0.82759708184867,5.50456791259535e-10,0.00946252618609744
D43951_at,D80003_at,0.845855593681335,0.854635952146399,4.38680203274089e-11,0.000754105131722582
AF005037_at,D80005_at,0.839702904224396,0.848291105051361,8.26374524365292e-11,0.00142056392081891
AF015913_at,D80005_at,0.814141631126404,0.821961950951961,8.86641871034044e-10,0.0152416539419065
D13370_at,D80005_at,0.831672728061676,0.840014443564646,1.8167778392808e-10,0.00312309851590342
D14658_at,D80005_at,0.81725800037384,0.825169345329842,6.77243594537913e-10,0.0116420313990826
D14710_at,D80005_at,0.845711231231689,0.854487048024087,4.45385950342825e-11,0.000765632522835347
D29641_at,D80005_at,0.821435451507568,0.829469934833114,4.68160621380775e-10,0.00804782902029189
D43950_at,D80005_at,0.832564175128937,0.840933014125362,1.66806124468621e-10,0.00286744999035093
D55654_at,D80005_at,0.826890587806702,0.835087814969036,2.84878565182112e-10,0.0048971525571071
D63875_at,D80005_at,0.862188637256622,0.87149318221343,7.08166858487402e-12,0.000121736120781257
AF000231_at,D80006_at,0.834424257278442,0.842849883878707,1.3935430587253e-10,0.00239554455390945
AF009301_at,D80006_at,0.829662382602692,0.837943149060761,2.19867013484532e-10,0.00377958343977536
AF015913_at,D80006_at,0.832257091999054,0.840616580844479,1.71795910830497e-10,0.00295322599468406
D00763_at,D80006_at,0.805039405822754,0.812597920974205,1.89411686335461e-09,0.0325604674219946
D13370_at,D80006_at,0.806477665901184,0.814077148910439,1.68449587611974e-09,0.0289570164111952
D13641_at,D80006_at,0.850383937358856,0.859307567702151,2.70397038093506e-11,0.000464821053029141
D13645_at,D80006_at,0.819392204284668,0.827366298261376,5.61481972027877e-10,0.00965205252746237
D14043_at,D80006_at,0.801933825016022,0.80940438958161,2.43207654015976e-09,0.0418081642615329
D14658_at,D80006_at,0.822922885417938,0.831001524763084,4.09541733858987e-10,0.00704015182022388
D21262_at,D80006_at,0.845764636993408,0.854542133756762,4.42894609875566e-11,0.00076134982984577
D30655_at,D80006_at,0.809074103832245,0.816747924268819,1.35968658554475e-09,0.0233734420664753
D38552_at,D80006_at,0.804420351982117,0.811961279866898,1.99160021807643e-09,0.0342362370944027
D42084_at,D80006_at,0.814687967300415,0.822524193426929,8.46046122049415e-10,0.014543800188604
D43951_at,D80006_at,0.830815970897675,0.839131674513031,1.97126759360344e-10,0.00338867128546028
D50916_at,D80006_at,0.836299061775208,0.844782188754342,1.15993437077577e-10,0.00199396383728967
D63875_at,D80006_at,0.841695487499237,0.850345604662347,6.75124400828508e-11,0.00116056017895527
D78275_at,D80006_at,0.862226665019989,0.871532454528475,7.04991620636974e-12,0.000121190287361017
D80003_at,D80006_at,0.874858140945435,0.884583599923956,1.45483625146881e-12,2.50090948910042e-05
D78275_at,D80009_at,0.816063940525055,0.82394032433119,7.51337214666137e-10,0.0129157241426707
D80006_at,D80009_at,0.806645214557648,0.81424947981633,1.66153180103379e-09,0.02856225670382
D42084_at,D80012_at,0.803227961063385,0.810735091224834,2.19263895928634e-09,0.0376921565840433
AF002700_at,D83018_at,0.847262561321259,0.856087266643211,3.78075348805851e-11,0.00064992347177828
AB003103_at,D83032_at,0.869732439517975,0.879286088652005,2.81508150123955e-12,4.83921405720622e-05
AF000231_at,D83032_at,0.811223447322845,0.818959175341873,1.13594245121362e-09,0.0195272096941768
D13636_at,D83032_at,0.809029698371887,0.816702243341547,1.36471411948946e-09,0.0234598669636856
D14658_at,D83032_at,0.865375101566315,0.874784323056518,4.82902606790958e-12,8.30124840796032e-05
D14710_at,D83032_at,0.823821723461151,0.831927125158111,3.77511355509341e-10,0.00648953949479392
D29641_at,D83032_at,0.81944465637207,0.827420296747957,5.58884050150255e-10,0.00960739342944272
D30655_at,D83032_at,0.802325665950775,0.809807289178308,2.35713115692704e-09,0.0405198294410214
D31763_at,D83032_at,0.816530823707581,0.824420865025177,7.21511295154187e-10,0.0124030071612697
D38552_at,D83032_at,0.81010365486145,0.817807087508383,1.24784116373178e-09,0.021450783922357
D42054_at,D83032_at,0.835261881351471,0.843713165230313,1.28422383838256e-10,0.00220762135965291
D42084_at,D83032_at,0.838744044303894,0.847302557302493,9.09916586522286e-11,0.00156417536559594
D43951_at,D83032_at,0.805188238620758,0.812750986230094,1.87135107410086e-09,0.0321691163107332
D50916_at,D83032_at,0.806166350841522,0.813756953555386,1.72794956121436e-09,0.0297039989893362
D63480_at,D83032_at,0.859232485294342,0.868440627602695,1.00173203065879e-11,0.000172200901543462
D63875_at,D83032_at,0.872081100940704,0.881713217944011,2.08766337550514e-12,3.58875931265601e-05
D78275_at,D83032_at,0.831629037857056,0.839969425557263,1.82437398521529e-10,0.00313615653080301
D80005_at,D83032_at,0.816832423210144,0.824731295584024,7.02834013210918e-10,0.0120819387826439
D80006_at,D83032_at,0.864699065685272,0.874086012816105,5.24180698846521e-12,9.01083185427254e-05
D80009_at,D83032_at,0.82144695520401,0.829481779400774,4.67678784588088e-10,0.00803954609356516
D10923_at,D83657_at,0.952591836452484,0.965186002073628,0,0
D16626_at,D83657_at,0.945168912410736,0.957467149289758,0,0
D50402_at,D83657_at,0.989223897457123,1.00334964358853,0,0
AB003103_at,D83776_at,0.821409702301025,0.82944342267567,4.69240868383736e-10,0.00806639880763083
D14710_at,D83776_at,0.845488965511322,0.854257792887864,4.55899762386025e-11,0.000783706097974068
D21852_at,D83776_at,0.802870988845825,0.810368020761891,2.25639729123372e-09,0.0387881824578518
D38552_at,D83776_at,0.863684058189392,0.873037629485724,5.92415005939984e-12,0.000101838011552502
D42054_at,D83776_at,0.808637022972107,0.816298295285277,1.40993083874719e-09,0.0242371566562092
D42084_at,D83776_at,0.858380079269409,0.867560550093133,1.10547127007976e-11,0.000190034004615924
D63875_at,D83776_at,0.824317038059235,0.832437213044186,3.60873553262309e-10,0.00620353041662192
D78275_at,D83776_at,0.825139880180359,0.833284637560766,3.34734906459744e-10,0.00575419881827344
D80006_at,D83776_at,0.853286981582642,0.862303288891217,1.96618277215066e-11,0.000337993031670258
D80009_at,D83776_at,0.861885726451874,0.871180361936848,7.34057259421661e-12,0.000126186762515523
D83032_at,D83776_at,0.905591487884521,0.916391250990169,1.35447209004269e-14,2.32838032410143e-07
AF000231_at,D83781_at,0.803377509117126,0.810888872515603,2.1664292582102e-09,0.0372416035402789
AF015913_at,D83781_at,0.801373481750488,0.808828251332781,2.54310417169279e-09,0.0437167643323173
D13370_at,D83781_at,0.825317025184631,0.83346708134703,3.29343663452164e-10,0.00566152164734035
D13641_at,D83781_at,0.814807534217834,0.822647244390264,8.37395486286141e-10,0.0143950930262324
D13645_at,D83781_at,0.94448310136795,0.956754238058844,0,0
D14878_at,D83781_at,0.823715567588806,0.83181780544109,3.81168874241666e-10,0.0065524133975785
D21255_at,D83781_at,0.804397463798523,0.81193774196284,1.99529215372252e-09,0.0342997026348106
D21262_at,D83781_at,0.844173192977905,0.852900721462262,5.23026066900911e-11,0.000899098336626381
D43947_at,D83781_at,0.851130247116089,0.860077640796194,2.49289477949333e-11,0.000428536490142406
D50916_at,D83781_at,0.866152763366699,0.875587651894803,4.39159819620727e-12,7.5492960737833e-05
D80003_at,D83781_at,0.852783560752869,0.861783750331471,2.07889261361061e-11,0.000357368209580322
D80006_at,D83781_at,0.818680047988892,0.826633166146842,5.97886407049941e-10,0.0102778562692931
D13637_at,D83782_at,0.830533087253571,0.83884021434526,2.02490912926123e-10,0.00348088278032854
D15057_at,D83782_at,0.802087426185608,0.809562324415531,2.40243802629436e-09,0.0412986688424164
D26018_at,D83782_at,0.845789194107056,0.854567463430127,4.41753300606251e-11,0.000759387883146445
D80001_at,D83782_at,0.80633282661438,0.813928177194248,1.70458469561652e-09,0.0293023495664118
AB000449_at,D83783_at,0.824202597141266,0.832319357186591,3.64655861062602e-10,0.00626854948291822
D63477_at,D83783_at,0.832316935062408,0.840678245470906,1.70812697319889e-10,0.00293632424374124
D80001_at,D83783_at,0.838620364665985,0.847175053411488,9.21249743157659e-11,0.0015836574199799
D49817_at,D83920_at,0.845063924789429,0.853819396739964,4.76649830716269e-11,0.000819376121135917
AF009301_at,D85418_at,0.826353430747986,0.834534534739293,2.99386737623308e-10,0.00514655262595376
D14694_at,D85418_at,0.874500274658203,0.884213670762086,1.52500234662512e-12,2.62152722392273e-05
D38524_at,D85418_at,0.816110074520111,0.823987807149598,7.48339612499649e-10,0.0128641944141865
D38550_at,D85418_at,0.827112853527069,0.835316758444595,2.79069212183458e-10,0.0047972879433047
D42084_at,D85418_at,0.872904896736145,0.882564639563811,1.87716509003621e-12,3.2269061081891e-05
D63506_at,D85418_at,0.918164789676666,0.929426316920759,1.33226762955019e-15,2.29021015485387e-08
D63875_at,D85418_at,0.828538954257965,0.836785792561049,2.44341658017788e-10,0.00420031031328971
D83032_at,D85418_at,0.829505681991577,0.837781710347421,2.23137952559682e-10,0.00383581191609395
AF015913_at,D85758_at,0.839132249355316,0.847702773417014,8.75188810312011e-11,0.00150447722089275
D00763_at,D85758_at,0.861464202404022,0.870745059985303,7.71560593193499e-12,0.000132633704101437
D13370_at,D85758_at,0.814880967140198,0.822722817584824,8.32123259186801e-10,0.014304461776371
D14658_at,D85758_at,0.839261412620544,0.847835935521459,8.63908944381819e-11,0.00148508677491499
D14812_at,D85758_at,0.811829566955566,0.819582813895012,1.07933972870455e-09,0.0185541910077855
D21090_at,D85758_at,0.831262469291687,0.839591722124659,1.88928872546512e-10,0.00324774702059827
D21262_at,D85758_at,0.82690691947937,0.835104637185537,2.84448020693162e-10,0.00488975136129
D23662_at,D85758_at,0.818263411521912,0.826204275408998,6.20190565570056e-10,0.010661271802368
D26598_at,D85758_at,0.820278584957123,0.828278838579572,5.19053688918802e-10,0.00892269693347991
D38551_at,D85758_at,0.811909914016724,0.81966548527165,1.07203668164857e-09,0.0184286493211303
AB000895_at,D86961_at,0.88705450296402,0.897197171760282,2.67341704329738e-13,4.59568837740676e-06
AF010193_at,D86961_at,0.818220138549805,0.826159730408282,6.22551121765014e-10,0.0107018505092951
D11428_at,D86961_at,0.956094145774841,0.96882960306712,0,0
D13635_at,D86961_at,0.927036285400391,0.938631569869698,2.22044604925031e-16,3.81701692475644e-09
D13641_at,D86961_at,0.86063539981842,0.869889207577855,8.50564063625825e-12,0.00014621465031972
D13645_at,D86961_at,0.833471953868866,0.841868474539392,1.52834189748319e-10,0.00262726801737756
D14043_at,D86961_at,0.848490953445435,0.857354500810601,3.31648042362076e-11,0.000570113464898547
D16227_at,D86961_at,0.841664671897888,0.85031382922245,6.7725380858974e-11,0.00116422069818611
D17461_at,D86961_at,0.880289912223816,0.890199712901231,6.99884594723699e-13,1.20312373468323e-05
D21260_at,D86961_at,0.920364201068878,0.931707856522217,8.88178419700125e-16,1.52680676990258e-08
D28476_at,D86961_at,0.835166931152344,0.843615303956346,1.29620092437222e-10,0.00222821034894505
D43636_at,D86961_at,0.825059950351715,0.833202317625033,3.37194494548498e-10,0.00579647991474896
D50911_at,D86961_at,0.815889656543732,0.823760946204546,7.62761853678739e-10,0.0131121172974833
D50916_at,D86961_at,0.858688831329346,0.867879318593256,1.06679109990182e-11,0.000183384761132999
D63476_at,D86961_at,0.903663158416748,0.914393258792135,1.90958360235527e-14,3.28263455529054e-07
D63875_at,D86961_at,0.81434428691864,0.822170504414923,8.71376748534658e-10,0.0149792416623633
D14694_at,D86964_at,0.805562138557434,0.813135526077568,1.81527548548388e-09,0.0312051592225213
D14533_at,D86968_at,0.953878462314606,0.966524409031606,0,0
D14838_at,D86968_at,0.859924972057343,0.869155635972673,9.2423846353995e-12,0.000158879512476062
D28118_at,D86968_at,0.846619784832001,0.855424211419718,4.04722921842904e-11,0.000695731491892282
D38549_at,D86968_at,0.856235921382904,0.86534703598177,1.41251454977009e-11,0.000242815714651456
AB000895_at,D86969_at,0.859009981155396,0.868210894915664,1.02791108957945e-11,0.00017670116449775
AB000449_at,D86970_at,0.819203615188599,0.827172150832779,5.70916203201932e-10,0.00981422994256143
AF015913_at,D86970_at,0.810610771179199,0.818328817995148,1.19595311431908e-09,0.0205588119563291
D13637_at,D86970_at,0.808065712451935,0.815710603979936,1.47820977680624e-09,0.0254108931775887
D31886_at,D86970_at,0.868911981582642,0.878438321960235,3.12061487761639e-12,5.36443558605271e-05
D80001_at,D86970_at,0.891365528106689,0.901658521476848,1.4033219031262e-13,2.41235469644607e-06
D83782_at,D86970_at,0.82584285736084,0.834008656011802,3.13812087426868e-10,0.00539452894748749
AF009301_at,D86971_at,0.829641759395599,0.837921902172026,2.20294893438222e-10,0.00378693883138936
AF015913_at,D86971_at,0.821316540241241,0.829347500626557,4.73169059489464e-10,0.00813392565404669
D42084_at,D86971_at,0.840662121772766,0.849280091168049,7.50004502947377e-11,0.00128928144070883
D63506_at,D86971_at,0.807876348495483,0.815515815753637,1.50151135969168e-09,0.0258114547506896
D80006_at,D86971_at,0.818307876586914,0.826250047688301,6.17773832090052e-10,0.0106197273901589
D83032_at,D86971_at,0.800804734230042,0.808243495029474,2.66059885234426e-09,0.0457365350210353
D85418_at,D86971_at,0.886971771717072,0.897111570344823,2.70672373403613e-13,4.65294363127811e-06
D21262_at,D86972_at,0.813664197921753,0.821470635411395,9.23594534185668e-10,0.0158768818985244
D80003_at,D86972_at,0.812741219997406,0.820520867304896,9.99126781309201e-10,0.0171753050947681
AB000895_at,D87074_at,0.903138220310211,0.913849409736702,2.08721928629529e-14,3.58799590927106e-07
AF000231_at,D87074_at,0.829445064067841,0.837719260032643,2.24415597216421e-10,0.00385777503147899
AF010193_at,D87074_at,0.818228304386139,0.826168136272523,6.22105034153719e-10,0.0106941821222932
D11428_at,D87074_at,0.964840888977051,0.97793391125039,0,0
D13635_at,D87074_at,0.900040924549103,0.910640993705785,3.50830475781549e-14,6.03088674111518e-07
D13641_at,D87074_at,0.856284260749817,0.865396935039585,1.4047873975187e-11,0.000241487392761641
D13645_at,D87074_at,0.847824096679688,0.856666543548207,3.56146223623455e-11,0.000612226612629385
D14043_at,D87074_at,0.841519355773926,0.850163987790834,6.87374601682222e-11,0.00118161866132915
D16227_at,D87074_at,0.846980631351471,0.855796438272905,3.89555054880475e-11,0.000669657449279271
D17461_at,D87074_at,0.879024982452393,0.888891644649221,8.32667268468867e-13,1.43138134678367e-05
D21260_at,D87074_at,0.967061758041382,0.980246643621023,0,0
D21262_at,D87074_at,0.80211329460144,0.809588922843425,2.39747954822178e-09,0.0412134310374697
D28476_at,D87074_at,0.831008791923523,0.839330344958474,1.93546734195138e-10,0.00332712952158243
